"DEPCOM","COM","POP"
70399,"Ormoy",215
70400,"Ouge",102
70401,"Ovanches",133
70402,"Oyrières",381
70403,"Palante",239
70404,"Passavant-la-Rochère",603
70405,"Pennesières",193
70406,"Percey-le-Grand",83
70407,"Perrouse",267
70408,"Pesmes",1084
70409,"Pierrecourt",113
70410,"Pin",700
70411,"La Pisseure",37
70412,"Plainemont",68
70413,"Plancher-Bas",1965
70414,"Plancher-les-Mines",975
70415,"Polaincourt-et-Clairefontaine",734
70416,"Pomoy",210
70419,"Pont-du-Bois",108
70420,"Pont-sur-l'Ognon",67
70417,"Pontcey",324
70421,"Port-sur-Saône",2971
70422,"Poyans",146
70423,"Preigney",108
70425,"La Proiselière-et-Langle",146
70426,"Provenchère",260
70427,"Purgerot",342
70428,"Pusey",1474
70429,"Pusy-et-Épenoux",552
70430,"La Quarte",66
70431,"Quenoche",249
70432,"Quers",345
70433,"Quincey",1399
70435,"Raddon-et-Chapendu",861
70436,"Raincourt",121
70437,"Ranzevelle",17
70438,"Ray-sur-Saône",210
70439,"Raze",352
70440,"Recologne",32
70441,"Recologne-lès-Rioz",249
70442,"Renaucourt",105
70444,"La Résie-Saint-Martin",158
70445,"Rignovelle",112
70446,"Rigny",595
70447,"Rioz",2270
70448,"Roche-et-Raucourt",160
70373,"La Roche-Morey",281
70449,"Roche-sur-Linotte-et-Sorans-les-Cordiers",66
70450,"La Rochelle",39
70418,"La Romaine",511
70451,"Ronchamp",2757
70452,"Rosey",268
70453,"La Rosière",80
70454,"Rosières-sur-Mance",49
70455,"Roye",1553
70456,"Ruhans",155
70457,"Rupt-sur-Saône",111
70459,"Saint-Barthélemy",1115
70460,"Saint-Bresson",439
70461,"Saint-Broing",115
70462,"Saint-Ferjeux",78
70463,"Saint-Gand",137
70464,"Saint-Germain",1344
70466,"Saint-Loup-Nantouard",122
70467,"Saint-Loup-sur-Semouse",3221
70468,"Saint-Marcel",93
70472,"Saint-Rémy-en-Comté",571
70473,"Saint-Sauveur",1920
70474,"Saint-Sulpice",131
70469,"Sainte-Marie-en-Chanois",216
70470,"Sainte-Marie-en-Chaux",161
70471,"Sainte-Reine",31
70476,"Saponcourt",64
70477,"Saulnot",752
70478,"Saulx",898
70479,"Sauvigney-lès-Gray",102
70480,"Sauvigney-lès-Pesmes",139
70481,"Savoyeux",210
70482,"Scey-sur-Saône-et-Saint-Albin",1545
70483,"Scye",135
70484,"Secenans",178
70485,"Selles",204
70486,"Semmadon",116
70487,"Senargent-Mignafans",295
70488,"Senoncourt",196
70489,"Servance-Miellin",816
70490,"Servigney",122
70491,"Seveux-Motey",488
70492,"Soing-Cubry-Charentenay",570
70493,"Sorans-lès-Breurey",441
70494,"Sornay",337
70496,"Tartécourt",27
70498,"Ternuay-Melay-et-Saint-Hilaire",487
70499,"Theuley",104
70500,"Thieffrans",173
70501,"Thiénans",93
70502,"Tincey-et-Pontrebeau",86
70503,"Traitiéfontaine",162
70504,"Traves",362
70505,"Le Tremblois",176
70506,"Trémoins",386
70507,"Trésilley",221
70509,"Tromarey",101
70510,"Vadans",134
70511,"Vaite",218
70512,"La Vaivre",216
70513,"Vaivre-et-Montoille",2417
70515,"Le Val-de-Gouhenans",66
70518,"Le Val-Saint-Éloi",100
70514,"Valay",693
70516,"Vallerois-le-Bois",256
70517,"Vallerois-Lorioz",370
70519,"Vandelans",111
70520,"Vanne",103
70521,"Vantoux-et-Longevelle",181
70522,"Varogne",146
70523,"Vars",203
70524,"Vauchoux",111
70525,"Vauconcourt-Nervezain",215
70526,"Vauvillers",660
70527,"Vaux-le-Moncelot",70
70528,"Velesmes-Échevanne",485
70529,"Velet",393
70536,"Velle-le-Châtel",132
70530,"Vellechevreux-et-Courbenans",128
70531,"Velleclaire",109
70532,"Vellefaux",499
70533,"Vellefrey-et-Vellefrange",121
70534,"Vellefrie",127
70535,"Velleguindry-et-Levrecey",156
70537,"Velleminfroy",298
70538,"Vellemoz",82
70539,"Vellexon-Queutrey-et-Vaudey",453
70540,"Velloreille-lès-Choye",78
70541,"Velorcey",209
70542,"Venère",218
70545,"Venisey",136
70546,"Vereux",227
70544,"La Vergenne",118
70547,"Verlans",174
70548,"Vernois-sur-Mance",146
70549,"La Vernotte",76
70550,"Vesoul",14916
70552,"Villafans",211
70553,"Villargent",120
70554,"Villars-le-Pautel",193
70555,"La Villedieu-en-Fontenette",176
70557,"Villefrancon",140
70558,"La Villeneuve-Bellenoye-et-la-Maize",139
70559,"Villeparois",206
70560,"Villers-Bouton",162
70366,"Villers-Chemin-et-Mont-lès-Étrelles",123
70562,"Villers-la-Ville",146
70563,"Villers-le-Sec",531
70564,"Villers-lès-Luxeuil",303
70565,"Villers-Pater",51
70566,"Villers-sur-Port",208
70567,"Villers-sur-Saulnot",133
70568,"Villers-Vaudey",58
70561,"Villersexel",1441
70569,"Vilory",65
70571,"Visoncourt",40
70572,"Vitrey-sur-Mance",277
70573,"La Voivre",146
70574,"Volon",60
70575,"Voray-sur-l'Ognon",827
70576,"Vougécourt",149
70577,"Vouhenans",371
70578,"Vregille",174
70580,"Vy-le-Ferroux",156
70583,"Vy-lès-Filain",126
70581,"Vy-lès-Lure",676
70582,"Vy-lès-Rupt",90
70579,"Vyans-le-Val",453
71001,"L' Abergement-de-Cuisery",797
71002,"L' Abergement-Sainte-Colombe",1224
71003,"Allerey-sur-Saône",802
71004,"Allériot",1145
71005,"Aluze",251
71006,"Amanzé",176
71007,"Ameugny",172
71008,"Anglure-sous-Dun",156
71009,"Anost",730
71010,"Antully",854
71011,"Anzy-le-Duc",472
71012,"Artaix",327
71013,"Authumes",252
71014,"Autun",13290
71015,"Auxy",934
71016,"Azé",1046
71017,"Ballore",92
71018,"Bantanges",549
71019,"Barizey",144
71020,"Barnay",100
71021,"Baron",292
71022,"Baudemont",640
71023,"Baudrières",947
71024,"Baugy",503
71025,"Beaubery",367
71026,"Beaumont-sur-Grosne",347
71027,"Beaurepaire-en-Bresse",696
71028,"Beauvernois",115
71029,"Bellevesvre",282
71030,"Bergesserin",205
71032,"Berzé-la-Ville",676
71031,"Berzé-le-Châtel",59
71033,"Bey",845
71034,"Bissey-sous-Cruchaud",341
71035,"Bissy-la-Mâconnaise",205
71036,"Bissy-sous-Uxelles",68
71037,"Bissy-sur-Fley",89
71038,"Les Bizots",465
71039,"Blanot",177
71040,"Blanzy",6146
71041,"Bois-Sainte-Marie",197
71042,"Bonnay",325
71043,"Les Bordes",85
71044,"Bosjean",308
71045,"Bouhans",175
71046,"La Boulaye",100
71047,"Bourbon-Lancy",4927
71048,"Bourg-le-Comte",181
71050,"Bourgvilain",331
71051,"Bouzeron",137
71052,"Boyer",719
71054,"Bragny-sur-Saône",652
71056,"Branges",2357
71057,"Bray",122
71058,"Bresse-sur-Grosne",186
71059,"Le Breuil",3573
71060,"Briant",224
71061,"Brienne",468
71062,"Brion",299
71063,"Broye",762
71064,"Bruailles",990
71065,"Buffières",275
71066,"Burgy",124
71067,"Burnand",129
71068,"Burzy",60
71069,"Bussières",567
71070,"Buxy",2136
71509,"La Celle-en-Morvan",481
71071,"Céron",260
71072,"Cersot",139
71073,"Chagny",5543
71074,"Chaintré",584
71075,"Chalmoux",636
71076,"Chalon-sur-Saône",45096
71077,"Chambilly",511
71078,"Chamilly",158
71079,"Champagnat",450
71080,"Champagny-sous-Uxelles",97
71081,"Champforgeuil",2534
71082,"Champlecy",223
71084,"Chânes",538
71085,"Change",219
71086,"Changy",467
71087,"Chapaize",157
71088,"La Chapelle-au-Mans",227
71089,"La Chapelle-de-Bragny",248
71090,"La Chapelle-de-Guinchay",4121
71091,"La Chapelle-du-Mont-de-France",187
71092,"La Chapelle-Naude",531
71093,"La Chapelle-Saint-Sauveur",681
71094,"La Chapelle-sous-Brancion",133
71095,"La Chapelle-sous-Dun",448
71096,"La Chapelle-sous-Uchon",188
71097,"La Chapelle-Thècle",466
71098,"Charbonnat",248
71099,"Charbonnières",328
71100,"Chardonnay",197
71101,"Charette-Varennes",456
71102,"La Charmée",695
71103,"Charmoy",257
71104,"Charnay-lès-Chalon",187
71105,"Charnay-lès-Mâcon",7376
71106,"Charolles",2785
71107,"Charrecey",321
71108,"Chasselas",170
71109,"Chassey-le-Camp",344
71110,"Chassigny-sous-Dun",572
71111,"Chassy",313
71112,"Château",219
71113,"Châteauneuf",109
71115,"Châtel-Moron",102
71116,"Châtenay",165
71117,"Châtenoy-en-Bresse",1109
71118,"Châtenoy-le-Royal",6177
71119,"Chaudenay",1112
71120,"Chauffailles",3708
71121,"La Chaux",302
71122,"Cheilly-lès-Maranges",550
71123,"Chenay-le-Châtel",382
71124,"Chenôves",208
71125,"Chérizet",20
71126,"Chevagny-les-Chevrières",592
71127,"Chevagny-sur-Guye",74
71128,"Chiddes",93
71129,"Chissey-en-Morvan",275
71130,"Chissey-lès-Mâcon",237
71131,"Ciel",769
71132,"Ciry-le-Noble",2275
71133,"La Clayette",1656
71135,"Clessé",869
71136,"Clessy",251
71137,"Cluny",4830
71578,"Clux-Villeneuve",324
71139,"Collonge-en-Charollais",141
71140,"Collonge-la-Madeleine",47
71141,"Colombier-en-Brionnais",308
71142,"La Comelle",225
71143,"Condal",441
71144,"Cordesse",190
71145,"Cormatin",557
71146,"Cortambert",232
71147,"Cortevaix",252
71148,"Coublanc",834
71149,"Couches",1351
71150,"Crêches-sur-Saône",2986
71151,"Créot",81
71152,"Cressy-sur-Somme",186
71153,"Le Creusot",21630
71154,"Crissey",2480
71155,"Cronat",535
71156,"Cruzille",263
71157,"Cuiseaux",1829
71158,"Cuisery",1538
71159,"Culles-les-Roches",197
71160,"Curbigny",319
71161,"Curdin",316
71162,"Curgy",1145
71163,"Curtil-sous-Buffières",90
71164,"Curtil-sous-Burnand",133
71165,"Cussy-en-Morvan",388
71166,"Cuzy",119
71167,"Damerey",558
71168,"Dampierre-en-Bresse",171
71169,"Davayé",694
71170,"Demigny",1794
71171,"Dennevy",306
71172,"Dettey",80
71173,"Devrouze",311
71174,"Dezize-lès-Maranges",174
71175,"Diconne",343
71176,"Digoin",7817
71177,"Dommartin-lès-Cuiseaux",794
71178,"Dompierre-les-Ormes",907
71179,"Dompierre-sous-Sanvignes",79
71181,"Donzy-le-Pertuis",167
71182,"Dracy-le-Fort",1333
71183,"Dracy-lès-Couches",153
71184,"Dracy-Saint-Loup",570
71185,"Dyo",340
71186,"Écuelles",273
71187,"Écuisses",1583
71188,"Épertully",61
71189,"Épervans",1613
71190,"Épinac",2217
71191,"Essertenne",475
71192,"Étang-sur-Arroux",1858
71193,"Étrigny",474
71194,"Farges-lès-Chalon",779
71195,"Farges-lès-Mâcon",219
71196,"Le Fay",639
71198,"Flacey-en-Bresse",400
71199,"Flagy",169
71591,"Fleurville",519
71200,"Fleury-la-Montagne",691
71201,"Fley",211
71202,"Fontaines",1948
71203,"Fontenay",45
71204,"Fragnes-La Loyère",1496
71205,"Frangy-en-Bresse",621
71206,"La Frette",241
71207,"Fretterans",287
71208,"Frontenard",223
71209,"Frontenaud",729
71210,"Fuissé",381
71212,"Génelard",1372
71213,"La Genête",572
71214,"Genouilly",427
71215,"Gergy",2545
71216,"Germagny",202
71217,"Germolles-sur-Grosne",127
71218,"Gibles",590
71219,"Gigny-sur-Saône",528
71220,"Gilly-sur-Loire",487
71221,"Givry",3705
71222,"Gourdon",904
71223,"La Grande-Verrière",563
71224,"Grandvaux",76
71225,"Granges",528
71226,"Grevilly",34
71227,"Grury",535
71228,"Guerfand",206
71229,"Les Guerreaux",236
71230,"Gueugnon",6992
71231,"La Guiche",623
71232,"Hautefond",206
71233,"L' Hôpital-le-Mercier",303
71234,"Huilly-sur-Seille",334
71235,"Hurigny",1983
71236,"Igé",871
71237,"Igornay",539
71238,"Iguerande",996
71239,"Issy-l'Évêque",706
71240,"Jalogny",359
71241,"Jambles",490
71242,"Joncy",530
71243,"Joudes",379
71244,"Jouvençon",429
71245,"Jugy",322
71246,"Juif",259
71247,"Jully-lès-Buxy",366
71248,"Lacrost",729
71249,"Laives",1020
71250,"Laizé",1087
71251,"Laizy",579
71252,"Lalheue",395
71253,"Lans",924
71254,"Lays-sur-le-Doubs",143
71255,"Lesme",187
71256,"Lessard-en-Bresse",542
71257,"Lessard-le-National",644
71258,"Leynes",517
71259,"Ligny-en-Brionnais",340
71261,"Loisy",651
71262,"Longepierre",168
71263,"Louhans",6365
71264,"Lournand",331
71266,"Lucenay-l'Évêque",319
71267,"Lugny",875
71268,"Lugny-lès-Charolles",350
71269,"Lux",2011
71270,"Mâcon",33638
71271,"Mailly",155
71272,"Malay",206
71273,"Maltat",283
71274,"Mancey",387
71275,"Marcigny",1780
71276,"Marcilly-la-Gueurce",120
71277,"Marcilly-lès-Buxy",691
71278,"Marigny",154
71280,"Marly-sous-Issy",88
71281,"Marly-sur-Arroux",323
71282,"Marmagne",1242
71283,"Marnay",558
71284,"Martailly-lès-Brancion",142
71285,"Martigny-le-Comte",417
71286,"Mary",245
71287,"Massilly",356
71289,"Matour",1119
71290,"Mazille",384
71291,"Melay",994
71292,"Mellecey",1299
71293,"Ménetreuil",410
71294,"Mercurey",1193
71295,"Mervans",1494
71296,"Messey-sur-Grosne",753
71297,"Mesvres",760
71299,"Milly-Lamartine",330
71300,"Le Miroir",609
71301,"Mont",186
71315,"Mont-lès-Seurre",180
71320,"Mont-Saint-Vincent",327
71302,"Montagny-lès-Buxy",218
71303,"Montagny-près-Louhans",454
71305,"Montbellet",800
71306,"Montceau-les-Mines",18398
71307,"Montceaux-l'Étoile",290
71308,"Montceaux-Ragny",31
71309,"Montcenis",2095
71310,"Montchanin",5030
71311,"Montcony",266
71312,"Montcoy",251
71313,"Monthelon",384
71314,"Montjay",202
71316,"Montmelard",356
71317,"Montmort",177
71318,"Montpont-en-Bresse",1099
71319,"Montret",801
71321,"Morey",199
71322,"Morlet",62
71323,"Mornay",132
71324,"Moroges",569
71325,"La Motte-Saint-Jean",1217
71326,"Mouthier-en-Bresse",426
71327,"Mussy-sous-Dun",349
71328,"Nanton",634
71329,"Navilly",423
71134,"Navour-sur-Grosne",653
71330,"Neuvy-Grandchamp",762
71331,"Nochize",115
71332,"Ormes",477
71333,"Oslon",1230
71334,"Oudry",387
71335,"Ouroux-sous-le-Bois-Sainte-Marie",67
71336,"Ouroux-sur-Saône",3072
71337,"Oyé",302
71338,"Ozenay",219
71339,"Ozolles",418
71340,"Palinges",1513
71341,"Palleau",246
71342,"Paray-le-Monial",9189
71343,"Paris-l'Hôpital",306
71344,"Passy",64
71345,"Péronne",652
71346,"Perrecy-les-Forges",1627
71347,"Perreuil",549
71348,"Perrigny-sur-Loire",135
71349,"La Petite-Verrière",52
71351,"Pierre-de-Bresse",1946
71350,"Pierreclos",904
71352,"Le Planois",93
71353,"Plottes",534
71354,"Poisson",567
71355,"Pontoux",275
71356,"Pouilloux",992
71357,"Pourlans",210
71358,"Pressy-sous-Dondin",99
71359,"Préty",544
71360,"Prissé",1994
71361,"Prizy",64
71362,"Pruzilly",337
71363,"Le Puley",97
71364,"La Racineuse",174
71365,"Rancy",561
71366,"Ratenelle",389
71367,"Ratte",361
71368,"Reclesne",320
71369,"Remigny",433
71370,"Rigny-sur-Arroux",642
71371,"La Roche-Vineuse",1557
71372,"Romanèche-Thorins",2006
71373,"Romenay",1674
71374,"Rosey",166
71279,"Le Rousset-Marizy",653
71376,"Roussillon-en-Morvan",270
71377,"Royer",131
71378,"Rully",1554
71379,"Sagy",1235
71380,"Saillenard",785
71381,"Sailly",85
71382,"Saint-Agnan",705
71383,"Saint-Albain",513
71384,"Saint-Ambreuil",506
71385,"Saint-Amour-Bellevue",558
71386,"Saint-André-en-Bresse",98
71387,"Saint-André-le-Désert",251
71388,"Saint-Aubin-en-Charollais",472
71389,"Saint-Aubin-sur-Loire",292
71390,"Saint-Berain-sous-Sanvignes",1093
71391,"Saint-Bérain-sur-Dheune",553
71392,"Saint-Boil",491
71393,"Saint-Bonnet-de-Cray",485
71394,"Saint-Bonnet-de-Joux",758
71395,"Saint-Bonnet-de-Vieille-Vigne",200
71396,"Saint-Bonnet-en-Bresse",483
71398,"Saint-Christophe-en-Bresse",1087
71399,"Saint-Christophe-en-Brionnais",527
71400,"Saint-Clément-sur-Guye",131
71402,"Saint-Cyr",729
71403,"Saint-Denis-de-Vaux",263
71404,"Saint-Désert",881
71405,"Saint-Didier-en-Bresse",188
71406,"Saint-Didier-en-Brionnais",134
71407,"Saint-Didier-sur-Arroux",232
71408,"Saint-Edmond",404
71409,"Saint-Émiland",343
71410,"Saint-Étienne-en-Bresse",799
71411,"Saint-Eugène",151
71412,"Saint-Eusèbe",1191
71413,"Saint-Firmin",889
71414,"Saint-Forgeot",468
71416,"Saint-Gengoux-de-Scissé",608
71417,"Saint-Gengoux-le-National",1046
71419,"Saint-Germain-du-Bois",1899
71420,"Saint-Germain-du-Plain",2290
71421,"Saint-Germain-en-Brionnais",190
71422,"Saint-Germain-lès-Buxy",268
71423,"Saint-Gervais-en-Vallière",438
71424,"Saint-Gervais-sur-Couches",202
71425,"Saint-Gilles",270
71427,"Saint-Huruge",53
71428,"Saint-Igny-de-Roche",766
71431,"Saint-Jean-de-Trézy",368
71430,"Saint-Jean-de-Vaux",407
71433,"Saint-Julien-de-Civry",487
71434,"Saint-Julien-de-Jonzy",345
71435,"Saint-Julien-sur-Dheune",239
71436,"Saint-Laurent-d'Andenay",1019
71437,"Saint-Laurent-en-Brionnais",326
71438,"Saint-Léger-du-Bois",537
71439,"Saint-Léger-lès-Paray",730
71440,"Saint-Léger-sous-Beuvray",380
71441,"Saint-Léger-sous-la-Bussière",271
71442,"Saint-Léger-sur-Dheune",1567
71444,"Saint-Loup-de-Varennes",1161
71443,"Saint-Loup-Géanges",1631
71445,"Saint-Marcel",6049
71446,"Saint-Marcelin-de-Cray",186
71447,"Saint-Mard-de-Vaux",275
71448,"Saint-Martin-Belle-Roche",1392
71449,"Saint-Martin-d'Auxy",111
71450,"Saint-Martin-de-Commune",106
71451,"Saint-Martin-de-Lixy",92
71452,"Saint-Martin-de-Salencey",99
71453,"Saint-Martin-du-Lac",242
71454,"Saint-Martin-du-Mont",202
71455,"Saint-Martin-du-Tartre",159
71456,"Saint-Martin-en-Bresse",1921
71457,"Saint-Martin-en-Gâtinois",123
71458,"Saint-Martin-la-Patrouille",62
71459,"Saint-Martin-sous-Montaigu",353
71460,"Saint-Maurice-de-Satonnay",486
71461,"Saint-Maurice-des-Champs",62
71462,"Saint-Maurice-en-Rivière",554
71463,"Saint-Maurice-lès-Châteauneuf",569
71464,"Saint-Maurice-lès-Couches",191
71465,"Saint-Micaud",273
71466,"Saint-Nizier-sur-Arroux",125
71468,"Saint-Pierre-de-Varennes",849
71469,"Saint-Pierre-le-Vieux",355
71470,"Saint-Point",328
71471,"Saint-Privé",82
71472,"Saint-Prix",217
71473,"Saint-Racho",171
71475,"Saint-Rémy",6639
71477,"Saint-Romain-sous-Gourdon",479
71478,"Saint-Romain-sous-Versigny",85
71479,"Saint-Sernin-du-Bois",1812
71480,"Saint-Sernin-du-Plain",581
71481,"Saint-Symphorien-d'Ancelles",1187
71482,"Saint-Symphorien-de-Marmagne",846
71483,"Saint-Symphorien-des-Bois",438
71484,"Saint-Usuge",1345
71485,"Saint-Vallerin",263
71486,"Saint-Vallier",8654
71487,"Saint-Vérand",165
71490,"Saint-Vincent-Bragny",997
71488,"Saint-Vincent-des-Prés",109
71489,"Saint-Vincent-en-Bresse",573
71491,"Saint-Yan",1169
71492,"Saint-Ythaire",125
71397,"Sainte-Cécile",288
71401,"Sainte-Croix",635
71415,"Sainte-Foy",139
71426,"Sainte-Hélène",523
71474,"Sainte-Radegonde",154
71493,"Saisy",334
71494,"La Salle",545
71495,"Salornay-sur-Guye",864
71496,"Sampigny-lès-Maranges",143
71497,"Sancé",2033
71498,"Santilly",133
71499,"Sanvignes-les-Mines",4317
71500,"Sarry",104
71501,"Sassangy",147
71502,"Sassenay",1587
71503,"Saules",128
71504,"Saunières",81
71505,"Savianges",74
71506,"Savigny-en-Revermont",1156
71507,"Savigny-sur-Grosne",170
71508,"Savigny-sur-Seille",423
71510,"Semur-en-Brionnais",623
71512,"Sennecey-le-Grand",3149
71513,"Senozan",1125
71514,"Sens-sur-Seille",411
71515,"Sercy",97
71516,"Serley",608
71517,"Sermesse",237
71518,"Serrières",275
71519,"Serrigny-en-Bresse",200
71520,"Sevrey",1226
71521,"Sigy-le-Châtel",103
71522,"Simandre",1728
71523,"Simard",1208
71524,"Sivignon",166
71525,"Sologny",591
71526,"Solutré-Pouilly",358
71527,"Sommant",211
71528,"Sornay",2030
71529,"Suin",266
71530,"Sully",496
71531,"La Tagnière",230
71532,"Taizé",178
71533,"Tancon",542
71534,"Le Tartre",114
71535,"Tavernay",495
71537,"Thil-sur-Arroux",133
71538,"Thurey",456
71539,"Tintry",78
71540,"Torcy",2960
71541,"Torpes",372
71542,"Toulon-sur-Arroux",1585
71543,"Tournus",5545
71544,"Toutenant",190
71545,"Tramayes",1056
71546,"Trambly",399
71547,"Trivy",274
71548,"Tronchy",257
71549,"La Truchère",226
71550,"Uchizy",843
71551,"Uchon",98
71552,"Uxeau",519
71553,"Vareilles",268
71554,"Varenne-l'Arconce",117
71557,"Varenne-Saint-Germain",713
71555,"Varennes-le-Grand",2298
71556,"Varennes-lès-Mâcon",548
71558,"Varennes-Saint-Sauveur",1133
71559,"Varennes-sous-Dun",573
71561,"Vauban",223
71562,"Vaudebarrier",221
71563,"Vaux-en-Pré",79
71564,"Vendenesse-lès-Charolles",743
71565,"Vendenesse-sur-Arroux",582
71566,"Verdun-sur-le-Doubs",1083
71567,"Vergisson",255
71568,"Vérissey",55
71570,"Verjux",528
71571,"Verosvres",448
71572,"Vers",231
71573,"Versaugues",193
71574,"Verzé",787
71576,"Le Villars",285
71577,"Villegaudin",212
71579,"Villeneuve-en-Montagne",163
71580,"Vincelles",424
71581,"Vindecy",254
71582,"La Vineuse sur Fregande",655
71583,"Vinzelles",702
71584,"Viré",1181
71585,"Virey-le-Grand",1342
71586,"Viry",255
71588,"Vitry-en-Charollais",1098
71589,"Vitry-sur-Loire",432
71590,"Volesvres",607
72001,"Aigné",1659
72002,"Aillières-Beauvoir",217
72003,"Allonnes",11098
72004,"Amné",566
72005,"Ancinnes",949
72007,"Ardenay-sur-Mérize",486
72008,"Arnage",5311
72009,"Arthezé",392
72006,"Arçonnay",1844
72010,"Asnières-sur-Vègre",406
72011,"Assé-le-Boisne",913
72012,"Assé-le-Riboul",518
72013,"Aubigné-Racan",2120
72015,"Les Aulneaux",117
72016,"Auvers-le-Hamon",1473
72017,"Auvers-sous-Montfaucon",244
72018,"Avesnes-en-Saosnois",89
72019,"Avessé",375
72020,"Avezé",726
72021,"Avoise",612
72022,"Le Bailleul",1234
72023,"Ballon-Saint Mars",2230
72024,"La Bazoge",3641
72025,"Bazouges Cré sur Loir",2048
72026,"Beaufay",1491
72028,"Beaumont-Pied-de-Bœuf",488
72027,"Beaumont-sur-Dême",331
72029,"Beaumont-sur-Sarthe",1960
72031,"Beillé",528
72032,"Berfay",328
72219,"Bernay-Neuvy-en-Champagne",862
72034,"Bérus",447
72035,"Bessé-sur-Braye",2212
72036,"Béthon",327
72037,"Blèves",105
72038,"Boëssé-le-Sec",632
72039,"Bonnétable",3856
72040,"La Bosse",137
72041,"Bouër",333
72042,"Bouloire",2082
72043,"Bourg-le-Roi",320
72044,"Bousse",443
72045,"Brains-sur-Gée",820
72046,"Le Breil-sur-Mérize",1542
72047,"Brette-les-Pins",2153
72048,"Briosne-lès-Sables",542
72049,"La Bruère-sur-Loir",244
72050,"Brûlon",1580
72051,"Cérans-Foulletourte",3375
72052,"Chahaignes",693
72053,"Challes",1221
72054,"Champagné",3876
72056,"Champfleur",1358
72057,"Champrond",70
72058,"Changé",6519
72059,"Chantenay-Villedieu",865
72060,"La Chapelle-aux-Choux",266
72061,"La Chapelle-d'Aligné",1694
72062,"La Chapelle-du-Bois",868
72064,"La Chapelle-Huon",547
72065,"La Chapelle-Saint-Aubin",2360
72066,"La Chapelle-Saint-Fray",441
72067,"La Chapelle-Saint-Rémy",976
72068,"La Chartre-sur-le-Loir",1425
72070,"Chassillé",240
72072,"Château-l'Hermitage",254
72073,"Chaufour-Notre-Dame",1067
72074,"Chemiré-en-Charnie",209
72075,"Chemiré-le-Gaudin",979
72076,"Chenay",231
72077,"Chenu",429
72078,"Chérancé",360
72079,"Chérisay",309
72080,"Cherré-Au",2698
72083,"Chevillé",411
72084,"Clermont-Créans",1264
